,Unnamed: 0,LOCATION,TIME,Japan_unemployment_rate,index,time_close,ETH_closing_price,yfit,xfit
949,,,,,,,,3.0039840484467044,3192.173995328662
950,,,,,,,,3.0006784164411267,3195.530648755422
951,,,,,,,,2.9972826096500507,3198.8873021821823
952,,,,,,,,2.993795710527615,3202.243955608942
953,,,,,,,,2.990216796812285,3205.6006090357023
954,,,,,,,,2.986544941516663,3208.9572624624625
955,,,,,,,,2.9827792129171735,3212.3139158892227
956,,,,,,,,2.978918674543743,3215.6705693159824
957,,,,,,,,2.974962385169598,3219.0272227427427
958,,,,,,,,2.970909398800935,3222.383876169503
959,,,,,,,,2.966758764666829,3225.740529596263
960,,,,,,,,2.9625095272086606,3229.0971830230233
961,,,,,,,,2.9581607260701555,3232.453836449783
962,,,,,,,,2.9537113960869386,3235.810489876543
963,,,,,,,,2.9491605672762313,3239.1671433033034
964,,,,,,,,2.9445072648267763,3242.5237967300636
965,,,,,,,,2.939750509088392,3245.8804501568234
966,,,,,,,,2.934889315561855,3249.2371035835836
967,,,,,,,,2.9299226948884405,3252.593757010344
968,,,,,,,,2.9248496528397903,3255.950410437104
969,,,,,,,,2.9196691903076095,3259.3070638638637
970,,,,,,,,2.914380303293478,3262.663717290624
971,,,,,,,,2.9089819828984327,3266.020370717384
972,,,,,,,,2.9034732153128084,3269.3770241441443
973,,,,,,,,2.897852981805962,3272.733677570904
974,,,,,,,,2.892120258715928,3276.0903309976643
975,,,,,,,,2.8862740174392565,3279.4469844244245
976,,,,,,,,2.880313224420683,3282.8036378511847
977,,,,,,,,2.8742368411428396,3286.1602912779445
978,,,,,,,,2.8680438241159942,3289.5169447047047
979,,,,,,,,2.8617331248679614,3292.873598131465
980,,,,,,,,2.8553036899336144,3296.230251558225
981,,,,,,,,2.8487544608445257,3299.586904984985
982,,,,,,,,2.842084374119062,3302.943558411745
983,,,,,,,,2.83529236125191,3306.300211838505
984,,,,,,,,2.8283773487036337,3309.6568652652654
985,,,,,,,,2.821338257890738,3313.013518692025
986,,,,,,,,2.81417400517524,3316.3701721187854
987,,,,,,,,2.806883501854423,3319.7268255455456
988,,,,,,,,2.799465654150432,3323.083478972306
989,,,,,,,,2.791919363200301,3326.4401323990655
990,,,,,,,,2.7842435250454054,3329.7967858258257
991,,,,,,,,2.776437030621346,3333.153439252586
992,,,,,,,,2.7684987657476023,3336.510092679346
993,,,,,,,,2.760427611117387,3339.8667461061063
994,,,,,,,,2.7522224422872563,3343.223399532866
995,,,,,,,,2.743882129666795,3346.5800529596263
996,,,,,,,,2.735405538508581,3349.9367063863865
997,,,,,,,,2.726791528897686,3353.2933598131467
998,,,,,,,,2.7180389557414566,3356.6500132399065
999,,,,,,,,2.709146668759396,3360.0066666666667
