,Unnamed: 0,index,LOCATION,TIME,Japan_unemployment_rate,time_close,BTC_closing_price,yfit,xfit
928,,,,,,,,2.621602444456273,38511.854264264264
929,,,,,,,,2.623556080128385,38553.18753753754
930,,,,,,,,2.6255585289353442,38594.52081081081
931,,,,,,,,2.6276101111704677,38635.85408408408
932,,,,,,,,2.6297111478979507,38677.187357357354
933,,,,,,,,2.6318619609528793,38718.52063063063
934,,,,,,,,2.6340628729412177,38759.8539039039
935,,,,,,,,2.636314207239825,38801.18717717718
936,,,,,,,,2.6386162879963875,38842.52045045045
937,,,,,,,,2.640969440129542,38883.853723723725
938,,,,,,,,2.6433739893287513,38925.186996997
939,,,,,,,,2.645830262054389,38966.520270270266
940,,,,,,,,2.6483385855376915,39007.85354354354
941,,,,,,,,2.65089928778078,39049.186816816815
942,,,,,,,,2.653512697556648,39090.52009009009
943,,,,,,,,2.6561791444092178,39131.85336336336
944,,,,,,,,2.658898958653216,39173.18663663664
945,,,,,,,,2.6616724713742896,39214.51990990991
946,,,,,,,,2.6645000144289614,39255.85318318318
947,,,,,,,,2.667381920444664,39297.18645645645
948,,,,,,,,2.670318522819624,39338.51972972973
949,,,,,,,,2.673310155723044,39379.853003003
950,,,,,,,,2.676357154094952,39421.186276276276
951,,,,,,,,2.679459853646274,39462.51954954955
952,,,,,,,,2.682618590858812,39503.852822822824
953,,,,,,,,2.6858337029852475,39545.18609609609
954,,,,,,,,2.6891055280491436,39586.519369369365
955,,,,,,,,2.692434404844944,39627.85264264264
956,,,,,,,,2.6958206729379692,39669.185915915914
957,,,,,,,,2.6992646726644094,39710.51918918919
958,,,,,,,,2.7027667451313655,39751.85246246246
959,,,,,,,,2.706327232216799,39793.18573573574
960,,,,,,,,2.7099464765695265,39834.51900900901
961,,,,,,,,2.7136248216093017,39875.85228228228
962,,,,,,,,2.7173626115267013,39917.18555555555
963,,,,,,,,2.7211601912832117,39958.51882882883
964,,,,,,,,2.7250179066112215,39999.8521021021
965,,,,,,,,2.7289361040139326,40041.185375375375
966,,,,,,,,2.7329151307655,40082.51864864865
967,,,,,,,,2.736955334910901,40123.85192192192
968,,,,,,,,2.741057065266017,40165.18519519519
969,,,,,,,,2.7452206714176297,40206.518468468465
970,,,,,,,,2.749446503723379,40247.85174174174
971,,,,,,,,2.7537349133117623,40289.18501501501
972,,,,,,,,2.758086252082202,40330.51828828829
973,,,,,,,,2.76250087270497,40371.85156156156
974,,,,,,,,2.766979128621235,40413.184834834836
975,,,,,,,,2.7715213740430307,40454.51810810811
976,,,,,,,,2.7761279639532797,40495.85138138138
977,,,,,,,,2.7807992541057915,40537.18465465465
978,,,,,,,,2.785535601025225,40578.517927927925
979,,,,,,,,2.79033736200717,40619.8512012012
980,,,,,,,,2.795204895118035,40661.184474474474
981,,,,,,,,2.800138559195179,40702.51774774775
982,,,,,,,,2.8051387138467883,40743.85102102102
983,,,,,,,,2.810205719451922,40785.18429429429
984,,,,,,,,2.815339937160569,40826.517567567564
985,,,,,,,,2.8205417288935486,40867.85084084084
986,,,,,,,,2.8258114573426014,40909.18411411411
987,,,,,,,,2.831149485970311,40950.51738738739
988,,,,,,,,2.8365561790101816,40991.85066066066
989,,,,,,,,2.842031901466548,41033.183933933935
990,,,,,,,,2.847577019114653,41074.51720720721
991,,,,,,,,2.85319189850063,41115.850480480476
992,,,,,,,,2.8588769069414837,41157.18375375375
993,,,,,,,,2.8646324125250757,41198.517027027025
994,,,,,,,,2.87045878411018,41239.8503003003
995,,,,,,,,2.8763563913264387,41281.18357357357
996,,,,,,,,2.8823256045743433,41322.51684684685
997,,,,,,,,2.888366795025333,41363.85012012012
998,,,,,,,,2.8944803346216883,41405.18339339339
999,,,,,,,,2.9006665960765305,41446.51666666666
