,Unnamed: 0,LOCATION,TIME,Germany_inflation_rate,index,time_close,ETH_closing_price,yfit,xfit
945,,,,,,,,5.0364434851782045,3178.7473816216216
946,,,,,,,,5.039591038114605,3182.104035048382
947,,,,,,,,5.042716696441727,3185.460688475142
948,,,,,,,,5.04582039472536,3188.8173419019017
949,,,,,,,,5.048902067531306,3192.173995328662
950,,,,,,,,5.051961649425368,3195.530648755422
951,,,,,,,,5.054999074973337,3198.8873021821823
952,,,,,,,,5.058014278741006,3202.243955608942
953,,,,,,,,5.061007195294178,3205.6006090357023
954,,,,,,,,5.0639777591986475,3208.9572624624625
955,,,,,,,,5.066925905020217,3212.3139158892227
956,,,,,,,,5.069851567324673,3215.6705693159824
957,,,,,,,,5.072754680677824,3219.0272227427427
958,,,,,,,,5.07563517964546,3222.383876169503
959,,,,,,,,5.07849299879338,3225.740529596263
960,,,,,,,,5.081328072687385,3229.0971830230233
961,,,,,,,,5.0841403358932675,3232.453836449783
962,,,,,,,,5.0869297229768256,3235.810489876543
963,,,,,,,,5.0896961685038535,3239.1671433033034
964,,,,,,,,5.092439607040153,3242.5237967300636
965,,,,,,,,5.095159973151522,3245.8804501568234
966,,,,,,,,5.097857201403754,3249.2371035835836
967,,,,,,,,5.100531226362649,3252.593757010344
968,,,,,,,,5.103181982594001,3255.950410437104
969,,,,,,,,5.105809404663607,3259.3070638638637
970,,,,,,,,5.108413427137269,3262.663717290624
971,,,,,,,,5.110993984580781,3266.020370717384
972,,,,,,,,5.113551011559935,3269.3770241441443
973,,,,,,,,5.116084442640543,3272.733677570904
974,,,,,,,,5.118594212388383,3276.0903309976643
975,,,,,,,,5.121080255369269,3279.4469844244245
976,,,,,,,,5.123542506148985,3282.8036378511847
977,,,,,,,,5.125980899293334,3286.1602912779445
978,,,,,,,,5.128395369368119,3289.5169447047047
979,,,,,,,,5.130785850939124,3292.873598131465
980,,,,,,,,5.133152278572157,3296.230251558225
981,,,,,,,,5.135494586833011,3299.586904984985
982,,,,,,,,5.137812710287485,3302.943558411745
983,,,,,,,,5.140106583501368,3306.300211838505
984,,,,,,,,5.142376141040473,3309.6568652652654
985,,,,,,,,5.144621317470581,3313.013518692025
986,,,,,,,,5.146842047357496,3316.3701721187854
987,,,,,,,,5.149038265267021,3319.7268255455456
988,,,,,,,,5.1512099057649445,3323.083478972306
989,,,,,,,,5.153356903417063,3326.4401323990655
990,,,,,,,,5.155479192789184,3329.7967858258257
991,,,,,,,,5.157576708447093,3333.153439252586
992,,,,,,,,5.159649384956592,3336.510092679346
993,,,,,,,,5.161697156883474,3339.8667461061063
994,,,,,,,,5.163719958793551,3343.223399532866
995,,,,,,,,5.165717725252603,3346.5800529596263
996,,,,,,,,5.16769039082643,3349.9367063863865
997,,,,,,,,5.169637890080836,3353.2933598131467
998,,,,,,,,5.171560157581614,3356.6500132399065
999,,,,,,,,5.1734571278945625,3360.0066666666667
