,Unnamed: 0,LOCATION,TIME,Germany_inflation_rate,time_close,BTC_closing_price,yfit,xfit
970,,,,,,,2.4761239400423234,40247.606252919584
971,,,,,,,2.469421894670868,40288.947991324654
972,,,,,,,2.462931402969848,40330.289729729724
973,,,,,,,2.4566577801591016,40371.631468134794
974,,,,,,,2.450606401695108,40412.97320653987
975,,,,,,,2.4447827037045062,40454.31494494494
976,,,,,,,2.4391921834184602,40495.65668335001
977,,,,,,,2.4338403996103217,40536.99842175508
978,,,,,,,2.4287329730347498,40578.34016016016
979,,,,,,,2.4238755868689204,40619.68189856523
980,,,,,,,2.4192739871557585,40661.0236369703
981,,,,,,,2.4149339832497434,40702.36537537537
982,,,,,,,2.410861448264134,40743.707113780445
983,,,,,,,2.4070623195209393,40785.048852185515
984,,,,,,,2.403542599002576,40826.390590590585
985,,,,,,,2.4003083538053795,40867.732328995655
986,,,,,,,2.397365716596166,40909.07406740073
987,,,,,,,2.3947208860701377,40950.4158058058
988,,,,,,,2.3923801274108767,40991.75754421087
989,,,,,,,2.390349772753222,41033.09928261594
990,,,,,,,2.3886362216472516,41074.44102102102
991,,,,,,,2.3872459415255816,41115.78275942609
992,,,,,,,2.386185468171555,41157.12449783116
993,,,,,,,2.3854614061907684,41198.46623623623
994,,,,,,,2.38508042948396,41239.807974641306
995,,,,,,,2.385049281722477,41281.149713046376
996,,,,,,,2.385374776825544,41322.491451451446
997,,,,,,,2.3860637994405485,41363.833189856516
998,,,,,,,2.38712330542419,41405.17492826159
999,,,,,,,2.388560322327189,41446.51666666666
