,Unnamed: 0,LOCATION,TIME,Japan_inflation_rate,index,time_close,ETH_closing_price,yfit,xfit
909,,,,,,,,-14.304680532306577,3057.9078582582583
910,,,,,,,,-14.554881308041388,3061.2645116850185
911,,,,,,,,-14.80526133430618,3064.6211651117783
912,,,,,,,,-15.055677262528718,3067.9778185385385
913,,,,,,,,-15.305980406917172,3071.3344719652987
914,,,,,,,,-15.5560166191745,3074.691125392059
915,,,,,,,,-15.805626161004568,3078.0477788188186
916,,,,,,,,-16.05464357434272,3081.404432245579
917,,,,,,,,-16.302897549312604,3084.761085672339
918,,,,,,,,-16.550210789844698,3088.1177390990993
919,,,,,,,,-16.796399876898306,3091.474392525859
920,,,,,,,,-17.041275129378903,3094.831045952619
921,,,,,,,,-17.28464046252708,3098.1876993793794
922,,,,,,,,-17.526293243938255,3101.5443528061396
923,,,,,,,,-17.766024147009432,3104.9010062328994
924,,,,,,,,-18.0036170019103,3108.2576596596596
925,,,,,,,,-18.238848643975018,3111.6143130864198
926,,,,,,,,-18.47148875946283,3114.97096651318
927,,,,,,,,-18.701299728738434,3118.3276199399397
928,,,,,,,,-18.928036466732067,3121.6842733667
929,,,,,,,,-19.151446260708383,3125.04092679346
930,,,,,,,,-19.37126860527684,3128.3975802202203
931,,,,,,,,-19.587235034641765,3131.7542336469805
932,,,,,,,,-19.799068952001164,3135.1108870737403
933,,,,,,,,-20.006485456104258,3138.4675405005005
934,,,,,,,,-20.20919116488227,3141.8241939272607
935,,,,,,,,-20.406884036167014,3145.180847354021
936,,,,,,,,-20.599253185428154,3148.5375007807806
937,,,,,,,,-20.78597870046002,3151.894154207541
938,,,,,,,,-20.9667314530289,3155.250807634301
939,,,,,,,,-21.14117290744622,3158.6074610610613
940,,,,,,,,-21.3089549259185,3161.964114487821
941,,,,,,,,-21.469719570795917,3165.320767914581
942,,,,,,,,-21.62309890354851,3168.6774213413414
943,,,,,,,,-21.768714780477296,3172.0340747681016
944,,,,,,,,-21.90617864510392,3175.3907281948614
945,,,,,,,,-22.035091317218814,3178.7473816216216
946,,,,,,,,-22.155042778502377,3182.104035048382
947,,,,,,,,-22.265611954711915,3185.460688475142
948,,,,,,,,-22.366366494388842,3188.8173419019017
949,,,,,,,,-22.4568625439843,3192.173995328662
950,,,,,,,,-22.53664451944502,3195.530648755422
951,,,,,,,,-22.605244874113907,3198.8873021821823
952,,,,,,,,-22.662183863005396,3202.243955608942
953,,,,,,,,-22.7069693033082,3205.6006090357023
954,,,,,,,,-22.7390963311355,3208.9572624624625
955,,,,,,,,-22.75804715442979,3212.3139158892227
956,,,,,,,,-22.76329080200054,3215.6705693159824
957,,,,,,,,-22.754282868651046,3219.0272227427427
958,,,,,,,,-22.730465256310765,3222.383876169503
959,,,,,,,,-22.691265911109497,3225.740529596263
960,,,,,,,,-22.636098556446143,3229.0971830230233
961,,,,,,,,-22.564362421855606,3232.453836449783
962,,,,,,,,-22.47544196773748,3235.810489876543
963,,,,,,,,-22.36870660581377,3239.1671433033034
964,,,,,,,,-22.24351041531378,3242.5237967300636
965,,,,,,,,-22.099191854795265,3245.8804501568234
966,,,,,,,,-21.93507346960547,3249.2371035835836
967,,,,,,,,-21.7504615948165,3252.593757010344
968,,,,,,,,-21.5446460537151,3255.950410437104
969,,,,,,,,-21.316899851668552,3259.3070638638637
970,,,,,,,,-21.066478865410375,3262.663717290624
971,,,,,,,,-20.792621527592985,3266.020370717384
972,,,,,,,,-20.494548506636477,3269.3770241441443
973,,,,,,,,-20.171462381738877,3272.733677570904
974,,,,,,,,-19.82254731306972,3276.0903309976643
975,,,,,,,,-19.446968706974133,3279.4469844244245
976,,,,,,,,-19.04387287624928,3282.8036378511847
977,,,,,,,,-18.612386695356747,3286.1602912779445
978,,,,,,,,-18.151617250487163,3289.5169447047047
979,,,,,,,,-17.660651484533503,3292.873598131465
980,,,,,,,,-17.1385558367802,3296.230251558225
981,,,,,,,,-16.584375877235345,3299.586904984985
982,,,,,,,,-15.997135935722383,3302.943558411745
983,,,,,,,,-15.375838725443884,3306.300211838505
984,,,,,,,,-14.719464961073811,3309.6568652652654
985,,,,,,,,-14.026972971347334,3313.013518692025
986,,,,,,,,-13.297298305882634,3316.3701721187854
987,,,,,,,,-12.529353336432962,3319.7268255455456
988,,,,,,,,-11.722026852317924,3323.083478972306
989,,,,,,,,-10.874183650023099,3326.4401323990655
990,,,,,,,,-9.984664116878832,3329.7967858258257
991,,,,,,,,-9.05228380874911,3333.153439252586
992,,,,,,,,-8.075833021732308,3336.510092679346
993,,,,,,,,-7.054076357664655,3339.8667461061063
994,,,,,,,,-5.985752283428211,3343.223399532866
995,,,,,,,,-4.86957268408156,3346.5800529596263
996,,,,,,,,-3.70422240952763,3349.9367063863865
997,,,,,,,,-2.488358814785953,3353.2933598131467
998,,,,,,,,-1.220611293862077,3356.6500132399065
999,,,,,,,,0.1004191930878171,3360.0066666666667
