,Unnamed: 0,LOCATION,TIME,USA_inflation_rate,index,time_close,ETH_closing_price,yfit,xfit
413,,,,,,,,3.610478095063555,1393.007758585252
414,,,,,,,,3.6183897743664373,1396.364412012012
415,,,,,,,,3.6262996714035034,1399.7210654387723
416,,,,,,,,3.6342076801454253,1403.0777188655322
417,,,,,,,,3.6421136950523474,1406.4343722922924
418,,,,,,,,3.6500176110738907,1409.7910257190526
419,,,,,,,,3.657919323649156,1413.1476791458126
420,,,,,,,,3.665818728706717,1416.5043325725728
421,,,,,,,,3.6737157226646326,1419.8609859993328
422,,,,,,,,3.68161020243043,1423.217639426093
423,,,,,,,,3.689502065401117,1426.574292852853
424,,,,,,,,3.6973912094631824,1429.9309462796132
425,,,,,,,,3.705277532992585,1433.2875997063732
426,,,,,,,,3.7131609348547654,1436.6442531331334
427,,,,,,,,3.7210413144046415,1440.0009065598933
428,,,,,,,,3.7289185714866067,1443.3575599866535
429,,,,,,,,3.7367926064345296,1446.7142134134135
430,,,,,,,,3.744663320071762,1450.0708668401737
431,,,,,,,,3.7525306137111265,1453.4275202669337
432,,,,,,,,3.7603943891549285,1456.784173693694
433,,,,,,,,3.768254548694944,1460.1408271204539
434,,,,,,,,3.7761109951124343,1463.497480547214
435,,,,,,,,3.7839636316781275,1466.854133973974
436,,,,,,,,3.7918123621522395,1470.2107874007343
437,,,,,,,,3.7996570907844562,1473.5674408274942
438,,,,,,,,3.807497722313945,1476.9240942542544
439,,,,,,,,3.8153341619693455,1480.2807476810144
440,,,,,,,,3.8231663154687814,1483.6374011077746
441,,,,,,,,3.830994089019848,1486.9940545345346
442,,,,,,,,3.838817389319617,1490.3507079612948
443,,,,,,,,3.8466361235546422,1493.7073613880548
444,,,,,,,,3.854450199400951,1497.064014814815
445,,,,,,,,3.8622595250240472,1500.420668241575
446,,,,,,,,3.870064009078917,1503.7773216683352
447,,,,,,,,3.8778635607100185,1507.1339750950951
448,,,,,,,,3.88565808955129,1510.4906285218553
449,,,,,,,,3.8934475057261437,1513.8472819486155
450,,,,,,,,3.9012317198474693,1517.2039353753755
451,,,,,,,,3.909010643017641,1520.5605888021357
452,,,,,,,,3.9167841868284983,1523.9172422288957
453,,,,,,,,3.924552263361367,1527.273895655656
454,,,,,,,,3.9323147851870472,1530.6305490824159
455,,,,,,,,3.9400716653658145,1533.987202509176
456,,,,,,,,3.947822817447427,1537.343855935936
457,,,,,,,,3.9555681554711084,1540.7005093626963
458,,,,,,,,3.963307593965575,1544.0571627894562
459,,,,,,,,3.971041047949008,1547.4138162162164
460,,,,,,,,3.9787684329290727,1550.7704696429764
461,,,,,,,,3.9864896649029076,1554.1271230697366
462,,,,,,,,3.994204660357128,1557.4837764964966
463,,,,,,,,4.001913336267833,1560.8404299232568
464,,,,,,,,4.009615610100589,1564.1970833500168
465,,,,,,,,4.017311399810449,1567.553736776777
466,,,,,,,,4.025000623841938,1570.910390203537
467,,,,,,,,4.032683201129055,1574.2670436302972
468,,,,,,,,4.040359051095283,1577.6236970570571
469,,,,,,,,4.04802809365358,1580.9803504838173
470,,,,,,,,4.055690249206381,1584.3370039105773
471,,,,,,,,4.063345438645594,1587.6936573373375
472,,,,,,,,4.070993583352612,1591.0503107640975
473,,,,,,,,4.078634605198296,1594.4069641908577
474,,,,,,,,4.086268426542992,1597.7636176176177
475,,,,,,,,4.093894970236521,1601.120271044378
476,,,,,,,,4.101514159618176,1604.4769244711379
477,,,,,,,,4.109125918516737,1607.833577897898
478,,,,,,,,4.1167301712504525,1611.190231324658
479,,,,,,,,4.124326842627054,1614.5468847514182
480,,,,,,,,4.131915857943742,1617.9035381781785
481,,,,,,,,4.139497142987206,1621.2601916049384
482,,,,,,,,4.147070624033602,1624.6168450316986
483,,,,,,,,4.154636227848567,1627.9734984584586
484,,,,,,,,4.162193881687218,1631.3301518852188
485,,,,,,,,4.169743513294148,1634.6868053119788
486,,,,,,,,4.177285050903421,1638.043458738739
487,,,,,,,,4.184818423238587,1641.400112165499
488,,,,,,,,4.192343559512668,1644.7567655922592
489,,,,,,,,4.199860389428165,1648.1134190190191
490,,,,,,,,4.207368843177055,1651.4700724457794
491,,,,,,,,4.21486885144079,1654.8267258725393
492,,,,,,,,4.222360345390307,1658.1833792992995
493,,,,,,,,4.22984325668601,1661.5400327260595
494,,,,,,,,4.237317517477788,1664.8966861528197
495,,,,,,,,4.244783060405004,1668.2533395795797
496,,,,,,,,4.2522398185964985,1671.60999300634
497,,,,,,,,4.259687725670587,1674.9666464330999
498,,,,,,,,4.267126715735067,1678.32329985986
499,,,,,,,,4.27455672338721,1681.67995328662
500,,,,,,,,4.281977683713764,1685.0366067133803
501,,,,,,,,4.289389532290953,1688.3932601401402
502,,,,,,,,4.2967922051844845,1691.7499135669004
503,,,,,,,,4.304185638949538,1695.1065669936604
504,,,,,,,,4.3115697706307685,1698.4632204204206
505,,,,,,,,4.318944537762314,1701.8198738471806
506,,,,,,,,4.326309878367786,1705.1765272739408
507,,,,,,,,4.333665730960272,1708.5331807007008
508,,,,,,,,4.341012034542338,1711.889834127461
509,,,,,,,,4.34834872860603,1715.246487554221
510,,,,,,,,4.355675753132868,1718.6031409809812
511,,,,,,,,4.362993048593848,1721.9597944077411
512,,,,,,,,4.370300555949447,1725.3164478345013
513,,,,,,,,4.377598216649613,1728.6731012612615
514,,,,,,,,4.384885972633777,1732.0297546880215
515,,,,,,,,4.392163766330853,1735.3864081147817
516,,,,,,,,4.399431540659212,1738.7430615415417
517,,,,,,,,4.406689239026722,1742.099714968302
518,,,,,,,,4.413936805330721,1745.4563683950619
519,,,,,,,,4.421174183958021,1748.813021821822
520,,,,,,,,4.428401319784918,1752.169675248582
521,,,,,,,,4.435618158177176,1755.5263286753423
522,,,,,,,,4.442824644990047,1758.8829821021022
523,,,,,,,,4.45002072656825,1762.2396355288624
524,,,,,,,,4.457206349745986,1765.5962889556224
525,,,,,,,,4.464381461846941,1768.9529423823826
526,,,,,,,,4.471546010684259,1772.3095958091426
527,,,,,,,,4.478699944560579,1775.6662492359028
528,,,,,,,,4.485843212268003,1779.0229026626628
529,,,,,,,,4.492975763088131,1782.379556089423
530,,,,,,,,4.500097546792013,1785.736209516183
531,,,,,,,,4.507208513640196,1789.0928629429432
532,,,,,,,,4.514308614382699,1792.4495163697031
533,,,,,,,,4.521397800259017,1795.8061697964633
534,,,,,,,,4.5284760229981185,1799.1628232232233
535,,,,,,,,4.535543234818454,1802.5194766499835
536,,,,,,,,4.542599388427953,1805.8761300767435
537,,,,,,,,4.549644437024018,1809.2327835035037
538,,,,,,,,4.55667833429353,1812.5894369302637
539,,,,,,,,4.5637010344128495,1815.9460903570239
540,,,,,,,,4.570712492047805,1819.3027437837839
541,,,,,,,,4.577712662353716,1822.659397210544
542,,,,,,,,4.584701500975365,1826.016050637304
543,,,,,,,,4.5916789640470235,1829.3727040640642
544,,,,,,,,4.598645008192437,1832.7293574908242
545,,,,,,,,4.6055995905248235,1836.0860109175844
546,,,,,,,,4.612542668646881,1839.4426643443446
547,,,,,,,,4.619474200650787,1842.7993177711046
548,,,,,,,,4.626394145118192,1846.1559711978648
549,,,,,,,,4.633302461120225,1849.5126246246248
550,,,,,,,,4.6401991082174945,1852.869278051385
551,,,,,,,,4.647084046460085,1856.225931478145
552,,,,,,,,4.653957236387555,1859.5825849049052
553,,,,,,,,4.660818639028946,1862.9392383316651
554,,,,,,,,4.66766821590277,1866.2958917584253
555,,,,,,,,4.674505929017025,1869.6525451851853
556,,,,,,,,4.681331740869174,1873.0091986119455
557,,,,,,,,4.688145614446167,1876.3658520387055
558,,,,,,,,4.694947513224431,1879.7225054654657
559,,,,,,,,4.70173740116986,1883.0791588922257
560,,,,,,,,4.708515242737838,1886.4358123189859
561,,,,,,,,4.715281002873221,1889.7924657457459
562,,,,,,,,4.722034647010338,1893.149119172506
563,,,,,,,,4.728776141073,1896.505772599266
564,,,,,,,,4.735505451474495,1899.8624260260262
565,,,,,,,,4.742222545117586,1903.2190794527862
566,,,,,,,,4.748927389394517,1906.5757328795464
567,,,,,,,,4.755619952187001,1909.9323863063064
568,,,,,,,,4.76230020186624,1913.2890397330666
569,,,,,,,,4.7689681072929,1916.6456931598266
570,,,,,,,,4.775623637817139,1920.0023465865868
571,,,,,,,,4.782266763278575,1923.3590000133468
572,,,,,,,,4.788897454006323,1926.715653440107
573,,,,,,,,4.795515680818951,1930.072306866867
574,,,,,,,,4.802121415024529,1933.4289602936271
575,,,,,,,,4.808714628420587,1936.7856137203871
576,,,,,,,,4.81529529329414,1940.1422671471473
577,,,,,,,,4.821863382421678,1943.4989205739075
578,,,,,,,,4.828418869069164,1946.8555740006675
579,,,,,,,,4.834961726992049,1950.2122274274277
580,,,,,,,,4.8414919304352475,1953.5688808541877
581,,,,,,,,4.848009454133166,1956.9255342809479
582,,,,,,,,4.8545142733096736,1960.2821877077079
583,,,,,,,,4.861006363678125,1963.638841134468
584,,,,,,,,4.86748570144135,1966.995494561228
585,,,,,,,,4.873952263291658,1970.3521479879882
586,,,,,,,,4.8804060264108315,1973.7088014147482
587,,,,,,,,4.886846968470134,1977.0654548415084
588,,,,,,,,4.8932750676303005,1980.4221082682684
589,,,,,,,,4.8996903025415515,1983.7787616950286
590,,,,,,,,4.906092652343576,1987.1354151217886
591,,,,,,,,4.912482096665547,1990.4920685485488
592,,,,,,,,4.91885861562611,1993.8487219753088
593,,,,,,,,4.925222189833388,1997.205375402069
594,,,,,,,,4.931572800384985,2000.562028828829
595,,,,,,,,4.937910428867982,2003.9186822555891
596,,,,,,,,4.944235057358929,2007.2753356823491
597,,,,,,,,4.950546668423865,2010.6319891091093
598,,,,,,,,4.956845245118297,2013.9886425358693
599,,,,,,,,4.963130770987211,2017.3452959626295
600,,,,,,,,4.969403230065076,2020.7019493893895
601,,,,,,,,4.975662606875832,2024.0586028161497
602,,,,,,,,4.981908886432899,2027.4152562429097
603,,,,,,,,4.988142054239166,2030.7719096696699
604,,,,,,,,4.99436209628701,2034.1285630964298
605,,,,,,,,5.000568999058288,2037.48521652319
606,,,,,,,,5.00676274952432,2040.84186994995
607,,,,,,,,5.012943335145912,2044.1985233767102
608,,,,,,,,5.01911074387335,2047.5551768034704
609,,,,,,,,5.025264964146386,2050.9118302302304
610,,,,,,,,5.0314059848942625,2054.2684836569906
611,,,,,,,,5.037533795535685,2057.6251370837504
612,,,,,,,,5.043648385978852,2060.9817905105106
613,,,,,,,,5.049749746621431,2064.3384439372708
614,,,,,,,,5.055837868350556,2067.6950973640305
615,,,,,,,,5.061912742542864,2071.0517507907907
616,,,,,,,,5.06797436106444,2074.408404217551
617,,,,,,,,5.074022716270873,2077.765057644311
618,,,,,,,,5.080057801007207,2081.121711071071
619,,,,,,,,5.086079608607974,2084.478364497831
620,,,,,,,,5.092088132897185,2087.8350179245913
621,,,,,,,,5.098083368188327,2091.1916713513515
622,,,,,,,,5.1040653092843495,2094.5483247781112
623,,,,,,,,5.110033951477705,2097.9049782048714
624,,,,,,,,5.115989290550305,2101.2616316316316
625,,,,,,,,5.121931322773539,2104.618285058392
626,,,,,,,,5.127860044908282,2107.9749384851516
627,,,,,,,,5.133775454204887,2111.331591911912
628,,,,,,,,5.139677548403167,2114.688245338672
629,,,,,,,,5.145566325732431,2118.044898765432
630,,,,,,,,5.151441784911458,2121.401552192192
631,,,,,,,,5.157303925148503,2124.758205618952
632,,,,,,,,5.163152746141305,2128.1148590457124
633,,,,,,,,5.168988248077063,2131.4715124724726
634,,,,,,,,5.174810431632475,2134.8281658992323
635,,,,,,,,5.180619297973701,2138.1848193259925
636,,,,,,,,5.186414848756386,2141.5414727527527
637,,,,,,,,5.19219708612565,2144.898126179513
638,,,,,,,,5.197966012716082,2148.2547796062727
639,,,,,,,,5.203721631651762,2151.611433033033
640,,,,,,,,5.2094639465462445,2154.968086459793
641,,,,,,,,5.215192961502549,2158.3247398865533
642,,,,,,,,5.220908681113188,2161.6813933133135
643,,,,,,,,5.226611110460135,2165.0380467400732
644,,,,,,,,5.232300255114858,2168.3947001668334
645,,,,,,,,5.237976121138285,2171.7513535935936
646,,,,,,,,5.243638715080839,2175.108007020354
647,,,,,,,,5.249288043982406,2178.4646604471136
648,,,,,,,,5.254924115372351,2181.821313873874
649,,,,,,,,5.260546937269528,2185.177967300634
650,,,,,,,,5.266156518182255,2188.534620727394
651,,,,,,,,5.271752867108319,2191.891274154154
652,,,,,,,,5.277335993535019,2195.247927580914
653,,,,,,,,5.282905907439094,2198.6045810076744
654,,,,,,,,5.288462619286783,2201.9612344344346
655,,,,,,,,5.294006140033784,2205.3178878611943
656,,,,,,,,5.299536481125288,2208.6745412879545
657,,,,,,,,5.305053654495959,2212.0311947147147
658,,,,,,,,5.310557672569933,2215.387848141475
659,,,,,,,,5.31604854826083,2218.7445015682347
660,,,,,,,,5.321526294971745,2222.101154994995
661,,,,,,,,5.326990926595241,2225.457808421755
662,,,,,,,,5.33244245751338,2228.8144618485153
663,,,,,,,,5.337880902597672,2232.171115275275
664,,,,,,,,5.343306277209124,2235.5277687020352
665,,,,,,,,5.348718597198227,2238.8844221287954
666,,,,,,,,5.3541178789049235,2242.2410755555557
667,,,,,,,,5.35950413915865,2245.5977289823154
668,,,,,,,,5.3648773952783255,2248.9543824090756
669,,,,,,,,5.370237665072331,2252.311035835836
670,,,,,,,,5.375584966838531,2255.667689262596
671,,,,,,,,5.380919319364276,2259.0243426893558
672,,,,,,,,5.386240741926381,2262.380996116116
673,,,,,,,,5.39154925429114,2265.737649542876
674,,,,,,,,5.396844876714329,2269.0943029696364
675,,,,,,,,5.402127629941202,2272.4509563963966
676,,,,,,,,5.407397535206488,2275.8076098231563
677,,,,,,,,5.412654614234384,2279.1642632499165
678,,,,,,,,5.417898889238582,2282.5209166766767
679,,,,,,,,5.4231303829222375,2285.877570103437
680,,,,,,,,5.428349118477984,2289.2342235301967
681,,,,,,,,5.433555119587943,2292.590876956957
682,,,,,,,,5.438748410423705,2295.947530383717
683,,,,,,,,5.443929015646334,2299.3041838104773
684,,,,,,,,5.449096960406378,2302.660837237237
685,,,,,,,,5.454252270343862,2306.0174906639973
686,,,,,,,,5.45939497158828,2309.3741440907575
687,,,,,,,,5.46452509075861,2312.7307975175177
688,,,,,,,,5.469642654963307,2316.0874509442774
689,,,,,,,,5.474747691800309,2319.4441043710376
690,,,,,,,,5.4798402293570145,2322.800757797798
691,,,,,,,,5.484920296210321,2326.157411224558
692,,,,,,,,5.4899879214265805,2329.5140646513178
693,,,,,,,,5.495043134561632,2332.870718078078
694,,,,,,,,5.500085965660807,2336.227371504838
695,,,,,,,,5.505116445258882,2339.5840249315984
696,,,,,,,,5.51013460438014,2342.940678358358
697,,,,,,,,5.5151404745383275,2346.2973317851183
698,,,,,,,,5.520134087736664,2349.6539852118785
699,,,,,,,,5.525115476467863,2353.0106386386387
700,,,,,,,,5.530084673714088,2356.3672920653985
701,,,,,,,,5.53504171294702,2359.7239454921587
702,,,,,,,,5.539986628127774,2363.080598918919
703,,,,,,,,5.544919453706966,2366.437252345679
704,,,,,,,,5.549840224624695,2369.7939057724393
705,,,,,,,,5.554748976310514,2373.150559199199
706,,,,,,,,5.559645744683468,2376.5072126259593
707,,,,,,,,5.5645305661520865,2379.8638660527195
708,,,,,,,,5.569403477614351,2383.2205194794797
709,,,,,,,,5.574264516457749,2386.5771729062394
710,,,,,,,,5.579113720559226,2389.9338263329996
711,,,,,,,,5.583951128285216,2393.29047975976
712,,,,,,,,5.5887767784916225,2396.64713318652
713,,,,,,,,5.593590710523824,2400.0037866132798
714,,,,,,,,5.598392964216693,2403.36044004004
715,,,,,,,,5.603183579894544,2406.7170934668
716,,,,,,,,5.607962598371216,2410.0737468935604
717,,,,,,,,5.612730060949988,2413.43040032032
718,,,,,,,,5.617486009423629,2416.7870537470803
719,,,,,,,,5.622230486074393,2420.1437071738405
720,,,,,,,,5.626963533673994,2423.5003606006007
721,,,,,,,,5.6316851954836356,2426.8570140273605
722,,,,,,,,5.636395515253998,2430.2136674541207
723,,,,,,,,5.6410945372252295,2433.570320880881
724,,,,,,,,5.64578230612697,2436.926974307641
725,,,,,,,,5.65045886717832,2440.283627734401
726,,,,,,,,5.655124266087878,2443.640281161161
727,,,,,,,,5.659778549053694,2446.9969345879213
728,,,,,,,,5.664421762763315,2450.3535880146815
729,,,,,,,,5.669053954393746,2453.710241441441
730,,,,,,,,5.673675171611505,2457.0668948682014
731,,,,,,,,5.678285462572553,2460.4235482949616
732,,,,,,,,5.6828848759223325,2463.780201721722
733,,,,,,,,5.687473460795769,2467.1368551484816
734,,,,,,,,5.692051266817282,2470.493508575242
735,,,,,,,,5.696618344100738,2473.850162002002
736,,,,,,,,5.7011747432495,2477.206815428762
737,,,,,,,,5.705720515356397,2480.5634688555224
738,,,,,,,,5.710255712003743,2483.920122282282
739,,,,,,,,5.71478038526334,2487.2767757090423
740,,,,,,,,5.71929458769644,2490.6334291358025
741,,,,,,,,5.7237983723537855,2493.9900825625627
742,,,,,,,,5.7282917927756,2497.3467359893225
743,,,,,,,,5.732774902991588,2500.7033894160827
744,,,,,,,,5.737247757520919,2504.060042842843
745,,,,,,,,5.741710411372244,2507.416696269603
746,,,,,,,,5.746162920043689,2510.773349696363
747,,,,,,,,5.750605339522868,2514.130003123123
748,,,,,,,,5.7550377262868615,2517.4866565498833
749,,,,,,,,5.75946013730223,2520.8433099766435
750,,,,,,,,5.763872630025009,2524.199963403403
751,,,,,,,,5.768275262400717,2527.5566168301634
752,,,,,,,,5.772668092864343,2530.9132702569236
753,,,,,,,,5.777051180340358,2534.269923683684
754,,,,,,,,5.781424584242709,2537.6265771104436
755,,,,,,,,5.78578836447482,2540.983230537204
756,,,,,,,,5.790142581429588,2544.339883963964
757,,,,,,,,5.7944872959894,2547.696537390724
758,,,,,,,,5.798822569526103,2551.053190817484
759,,,,,,,,5.803148463901026,2554.409844244244
760,,,,,,,,5.807465041464988,2557.7664976710043
761,,,,,,,,5.811772365058271,2561.1231510977645
762,,,,,,,,5.816070498010635,2564.4798045245243
763,,,,,,,,5.820359504141327,2567.8364579512845
764,,,,,,,,5.8246394477590595,2571.1931113780447
765,,,,,,,,5.8289103936620315,2574.549764804805
766,,,,,,,,5.833172407137916,2577.9064182315647
767,,,,,,,,5.837425553963857,2581.263071658325
768,,,,,,,,5.84166990040649,2584.619725085085
769,,,,,,,,5.845905513221913,2587.9763785118453
770,,,,,,,,5.850132459655703,2591.3330319386055
771,,,,,,,,5.854350807442923,2594.689685365365
772,,,,,,,,5.858560624808112,2598.0463387921254
773,,,,,,,,5.862761980465274,2601.4029922188856
774,,,,,,,,5.866954943617907,2604.759645645646
775,,,,,,,,5.8711395839589695,2608.1162990724056
776,,,,,,,,5.875315971670904,2611.472952499166
777,,,,,,,,5.879484177425648,2614.829605925926
778,,,,,,,,5.8836442723845845,2618.186259352686
779,,,,,,,,5.887796328198597,2621.542912779446
780,,,,,,,,5.891940417008021,2624.899566206206
781,,,,,,,,5.896076611442705,2628.2562196329663
782,,,,,,,,5.900204984621957,2631.6128730597266
783,,,,,,,,5.904325610154546,2634.9695264864863
784,,,,,,,,5.908438562138741,2638.3261799132465
785,,,,,,,,5.91254391516228,2641.6828333400067
786,,,,,,,,5.916641744302378,2645.039486766767
787,,,,,,,,5.920732125125729,2648.3961401935267
788,,,,,,,,5.924815133688503,2651.752793620287
789,,,,,,,,5.928890846536344,2655.109447047047
790,,,,,,,,5.932959340704376,2658.4661004738073
791,,,,,,,,5.937020693717207,2661.822753900567
792,,,,,,,,5.941074983588901,2665.179407327327
793,,,,,,,,5.945122288823027,2668.5360607540874
794,,,,,,,,5.949162688412613,2671.8927141808476
795,,,,,,,,5.9531962618401675,2675.2493676076074
796,,,,,,,,5.9572230890776785,2678.6060210343676
797,,,,,,,,5.961243250586612,2681.962674461128
798,,,,,,,,5.965256827317909,2685.319327887888
799,,,,,,,,5.9692639007119865,2688.6759813146477
800,,,,,,,,5.973264552698733,2692.032634741408
801,,,,,,,,5.977258865697536,2695.389288168168
802,,,,,,,,5.981246922617242,2698.7459415949284
803,,,,,,,,5.985228806856162,2702.1025950216886
804,,,,,,,,5.989204602302117,2705.4592484484483
805,,,,,,,,5.993174393332384,2708.8159018752085
806,,,,,,,,5.997138264813717,2712.1725553019687
807,,,,,,,,6.001096302102363,2715.529208728729
808,,,,,,,,6.0050485910440194,2718.8858621554887
809,,,,,,,,6.00899521797389,2722.242515582249
810,,,,,,,,6.012936269716635,2725.599169009009
811,,,,,,,,6.0168718335863955,2728.9558224357693
812,,,,,,,,6.020801997386799,2732.312475862529
813,,,,,,,,6.02472684941094,2735.6691292892892
814,,,,,,,,6.028646478441396,2739.0257827160494
815,,,,,,,,6.032560973750226,2742.3824361428096
816,,,,,,,,6.036470425098949,2745.7390895695694
817,,,,,,,,6.040374922738579,2749.0957429963296
818,,,,,,,,6.044274557409601,2752.45239642309
819,,,,,,,,6.048169420341974,2755.80904984985
820,,,,,,,,6.052059603255134,2759.1657032766097
821,,,,,,,,6.055945198357995,2762.52235670337
822,,,,,,,,6.0598262983489715,2765.87901013013
823,,,,,,,,6.063702996415904,2769.2356635568904
824,,,,,,,,6.067575386236157,2772.59231698365
825,,,,,,,,6.071443561976553,2775.9489704104103
826,,,,,,,,6.075307618293381,2779.3056238371705
827,,,,,,,,6.0791676503324386,2782.6622772639307
828,,,,,,,,6.08302375372897,2786.0189306906905
829,,,,,,,,6.086876024607715,2789.3755841174507
830,,,,,,,,6.090724559582883,2792.732237544211
831,,,,,,,,6.094569455758149,2796.088890970971
832,,,,,,,,6.098410810726692,2799.445544397731
833,,,,,,,,6.102248722571147,2802.802197824491
834,,,,,,,,6.106083289863639,2806.1588512512512
835,,,,,,,,6.109914611665756,2809.5155046780114
836,,,,,,,,6.113742787528576,2812.8721581047716
837,,,,,,,,6.117567917492652,2816.2288115315314
838,,,,,,,,6.121390102088002,2819.5854649582916
839,,,,,,,,6.1252094423341354,2822.942118385052
840,,,,,,,,6.129026039740042,2826.298771811812
841,,,,,,,,6.132839996304165,2829.6554252385718
842,,,,,,,,6.136651414514457,2833.012078665332
843,,,,,,,,6.140460397348319,2836.368732092092
844,,,,,,,,6.144267048272644,2839.7253855188524
845,,,,,,,,6.148071471243801,2843.082038945612
846,,,,,,,,6.151873770707644,2846.4386923723723
847,,,,,,,,6.155674051599473,2849.7953457991325
848,,,,,,,,6.159472419344112,2853.1519992258927
849,,,,,,,,6.163268979855815,2856.5086526526525
850,,,,,,,,6.167063839538352,2859.8653060794127
851,,,,,,,,6.170857105284949,2863.221959506173
852,,,,,,,,6.174648884478303,2866.578612932933
853,,,,,,,,6.178439284990612,2869.935266359693
854,,,,,,,,6.182228415183532,2873.291919786453
855,,,,,,,,6.186016383908196,2876.6485732132132
856,,,,,,,,6.189803300505236,2880.0052266399734
857,,,,,,,,6.193589274804731,2883.361880066733
858,,,,,,,,6.1973744171262695,2886.7185334934934
859,,,,,,,,6.201158838278873,2890.0751869202536
860,,,,,,,,6.204942649561092,2893.431840347014
861,,,,,,,,6.2087259627609175,2896.7884937737736
862,,,,,,,,6.2125088901558225,2900.1451472005338
863,,,,,,,,6.216291544512773,2903.501800627294
864,,,,,,,,6.2200740390881855,2906.858454054054
865,,,,,,,,6.223856487627993,2910.2151074808144
866,,,,,,,,6.227639004367573,2913.571760907574
867,,,,,,,,6.231421704031801,2916.9284143343343
868,,,,,,,,6.235204701835,2920.2850677610945
869,,,,,,,,6.238988113481003,2923.6417211878547
870,,,,,,,,6.2427720551630905,2926.9983746146145
871,,,,,,,,6.246556643564068,2930.3550280413747
872,,,,,,,,6.250341995856152,2933.711681468135
873,,,,,,,,6.2541282297010845,2937.068334894895
874,,,,,,,,6.257915463250077,2940.424988321655
875,,,,,,,,6.261703815143795,2943.781641748415
876,,,,,,,,6.265493404512423,2947.1382951751752
877,,,,,,,,6.269284350975571,2950.4949486019354
878,,,,,,,,6.2730767746423695,2953.851602028695
879,,,,,,,,6.2768707961114085,2957.2082554554554
880,,,,,,,,6.2806665364707435,2960.5649088822156
881,,,,,,,,6.284464117297931,2963.921562308976
882,,,,,,,,6.288263660659984,2967.2782157357356
883,,,,,,,,6.292065289113427,2970.6348691624958
884,,,,,,,,6.295869125704192,2973.991522589256
885,,,,,,,,6.299675293967768,2977.348176016016
886,,,,,,,,6.303483917929086,2980.704829442776
887,,,,,,,,6.307295122102536,2984.061482869536
888,,,,,,,,6.311109031492011,2987.4181362962963
889,,,,,,,,6.314925771590881,2990.7747897230565
890,,,,,,,,6.318745468381971,2994.1314431498163
891,,,,,,,,6.322568248337602,2997.4880965765765
892,,,,,,,,6.326394238419583,3000.8447500033367
893,,,,,,,,6.330223566079161,3004.201403430097
894,,,,,,,,6.334056359257101,3007.5580568568566
895,,,,,,,,6.33789274638362,3010.914710283617
896,,,,,,,,6.341732856378432,3014.271363710377
897,,,,,,,,6.345576818650704,3017.6280171371372
898,,,,,,,,6.349424763099094,3020.9846705638975
899,,,,,,,,6.353276820111745,3024.341323990657
900,,,,,,,,6.357133120566264,3027.6979774174174
901,,,,,,,,6.360993795829732,3031.0546308441776
902,,,,,,,,6.364858977758718,3034.411284270938
903,,,,,,,,6.368728798699266,3037.7679376976976
904,,,,,,,,6.372603391486896,3041.1245911244578
905,,,,,,,,6.376482889446606,3044.481244551218
906,,,,,,,,6.3803674263928745,3047.837897977978
907,,,,,,,,6.38425713662965,3051.194551404738
908,,,,,,,,6.3881521549503475,3054.551204831498
909,,,,,,,,6.3920526166378835,3057.9078582582583
910,,,,,,,,6.39595865746465,3061.2645116850185
911,,,,,,,,6.39987041369249,3064.6211651117783
912,,,,,,,,6.403788022072744,3067.9778185385385
913,,,,,,,,6.407711619846223,3071.3344719652987
914,,,,,,,,6.411641344743245,3074.691125392059
915,,,,,,,,6.415577334983546,3078.0477788188186
916,,,,,,,,6.419519729276381,3081.404432245579
917,,,,,,,,6.423468666820492,3084.761085672339
918,,,,,,,,6.427424287304046,3088.1177390990993
919,,,,,,,,6.4313867309047374,3091.474392525859
920,,,,,,,,6.4353561382897215,3094.831045952619
921,,,,,,,,6.439332650615629,3098.1876993793794
922,,,,,,,,6.44331640952856,3101.5443528061396
923,,,,,,,,6.447307557164111,3104.9010062328994
924,,,,,,,,6.451306236147348,3108.2576596596596
925,,,,,,,,6.455312589592795,3111.6143130864198
926,,,,,,,,6.459326761104476,3114.97096651318
927,,,,,,,,6.463348894775898,3118.3276199399397
928,,,,,,,,6.46737913519001,3121.6842733667
929,,,,,,,,6.471417627419285,3125.04092679346
930,,,,,,,,6.475464517025626,3128.3975802202203
931,,,,,,,,6.479519950060439,3131.7542336469805
932,,,,,,,,6.483584073064609,3135.1108870737403
933,,,,,,,,6.4876570330685155,3138.4675405005005
934,,,,,,,,6.491738977591961,3141.8241939272607
935,,,,,,,,6.4958300546442675,3145.180847354021
936,,,,,,,,6.499930412724224,3148.5375007807806
937,,,,,,,,6.504040200820096,3151.894154207541
938,,,,,,,,6.508159568409631,3155.250807634301
939,,,,,,,,6.51228866546005,3158.6074610610613
940,,,,,,,,6.516427642428036,3161.964114487821
941,,,,,,,,6.520576650259773,3165.320767914581
942,,,,,,,,6.524735840390914,3168.6774213413414
943,,,,,,,,6.528905364746585,3172.0340747681016
944,,,,,,,,6.533085375741397,3175.3907281948614
945,,,,,,,,6.537276026279427,3178.7473816216216
946,,,,,,,,6.541477469754236,3182.104035048382
947,,,,,,,,6.545689860048869,3185.460688475142
948,,,,,,,,6.549913351535828,3188.8173419019017
949,,,,,,,,6.5541480990771195,3192.173995328662
950,,,,,,,,6.558394258024199,3195.530648755422
951,,,,,,,,6.562651984218011,3198.8873021821823
952,,,,,,,,6.566921433988982,3202.243955608942
