,Unnamed: 0,LOCATION,TIME,unemployment_rate,index,time_close,closing_price,yfit,xfit,Regression
786,,,,,,,,3.270992202,2645.039487,Germany-Ethereum
787,,,,,,,,3.269227176,2648.39614,Germany-Ethereum
788,,,,,,,,3.267471666,2651.752794,Germany-Ethereum
789,,,,,,,,3.265725795,2655.109447,Germany-Ethereum
790,,,,,,,,3.263989685,2658.4661,Germany-Ethereum
791,,,,,,,,3.26226346,2661.822754,Germany-Ethereum
792,,,,,,,,3.260547244,2665.179407,Germany-Ethereum
793,,,,,,,,3.25884116,2668.536061,Germany-Ethereum
794,,,,,,,,3.257145333,2671.892714,Germany-Ethereum
795,,,,,,,,3.255459887,2675.249368,Germany-Ethereum
796,,,,,,,,3.253784949,2678.606021,Germany-Ethereum
797,,,,,,,,3.252120643,2681.962674,Germany-Ethereum
798,,,,,,,,3.250467095,2685.319328,Germany-Ethereum
799,,,,,,,,3.248824432,2688.675981,Germany-Ethereum
800,,,,,,,,3.247192779,2692.032635,Germany-Ethereum
801,,,,,,,,3.245572265,2695.389288,Germany-Ethereum
802,,,,,,,,3.243963017,2698.745942,Germany-Ethereum
803,,,,,,,,3.242365161,2702.102595,Germany-Ethereum
804,,,,,,,,3.240778827,2705.459248,Germany-Ethereum
805,,,,,,,,3.239204143,2708.815902,Germany-Ethereum
806,,,,,,,,3.237641238,2712.172555,Germany-Ethereum
807,,,,,,,,3.236090241,2715.529209,Germany-Ethereum
808,,,,,,,,3.234551281,2718.885862,Germany-Ethereum
809,,,,,,,,3.233024489,2722.242516,Germany-Ethereum
810,,,,,,,,3.231509994,2725.599169,Germany-Ethereum
811,,,,,,,,3.230007929,2728.955822,Germany-Ethereum
812,,,,,,,,3.228518423,2732.312476,Germany-Ethereum
813,,,,,,,,3.227041608,2735.669129,Germany-Ethereum
814,,,,,,,,3.225577616,2739.025783,Germany-Ethereum
815,,,,,,,,3.22412658,2742.382436,Germany-Ethereum
816,,,,,,,,3.222688631,2745.73909,Germany-Ethereum
817,,,,,,,,3.221263903,2749.095743,Germany-Ethereum
818,,,,,,,,3.219852529,2752.452396,Germany-Ethereum
819,,,,,,,,3.218454643,2755.80905,Germany-Ethereum
820,,,,,,,,3.217070379,2759.165703,Germany-Ethereum
821,,,,,,,,3.215699871,2762.522357,Germany-Ethereum
822,,,,,,,,3.214343255,2765.87901,Germany-Ethereum
823,,,,,,,,3.213000664,2769.235664,Germany-Ethereum
824,,,,,,,,3.211672236,2772.592317,Germany-Ethereum
825,,,,,,,,3.210358105,2775.94897,Germany-Ethereum
826,,,,,,,,3.209058408,2779.305624,Germany-Ethereum
827,,,,,,,,3.207773282,2782.662277,Germany-Ethereum
828,,,,,,,,3.206502864,2786.018931,Germany-Ethereum
829,,,,,,,,3.205247291,2789.375584,Germany-Ethereum
830,,,,,,,,3.204006701,2792.732238,Germany-Ethereum
831,,,,,,,,3.202781232,2796.088891,Germany-Ethereum
832,,,,,,,,3.201571023,2799.445544,Germany-Ethereum
833,,,,,,,,3.200376212,2802.802198,Germany-Ethereum
834,,,,,,,,3.19919694,2806.158851,Germany-Ethereum
835,,,,,,,,3.198033344,2809.515505,Germany-Ethereum
836,,,,,,,,3.196885567,2812.872158,Germany-Ethereum
837,,,,,,,,3.195753747,2816.228812,Germany-Ethereum
838,,,,,,,,3.194638026,2819.585465,Germany-Ethereum
839,,,,,,,,3.193538544,2822.942118,Germany-Ethereum
840,,,,,,,,3.192455444,2826.298772,Germany-Ethereum
841,,,,,,,,3.191388867,2829.655425,Germany-Ethereum
842,,,,,,,,3.190338956,2833.012079,Germany-Ethereum
843,,,,,,,,3.189305853,2836.368732,Germany-Ethereum
844,,,,,,,,3.1882897,2839.725386,Germany-Ethereum
845,,,,,,,,3.187290642,2843.082039,Germany-Ethereum
846,,,,,,,,3.186308823,2846.438692,Germany-Ethereum
847,,,,,,,,3.185344385,2849.795346,Germany-Ethereum
848,,,,,,,,3.184397474,2853.151999,Germany-Ethereum
849,,,,,,,,3.183468235,2856.508653,Germany-Ethereum
850,,,,,,,,3.182556812,2859.865306,Germany-Ethereum
851,,,,,,,,3.181663352,2863.22196,Germany-Ethereum
852,,,,,,,,3.180788001,2866.578613,Germany-Ethereum
853,,,,,,,,3.179930904,2869.935266,Germany-Ethereum
854,,,,,,,,3.179092208,2873.29192,Germany-Ethereum
855,,,,,,,,3.178272061,2876.648573,Germany-Ethereum
856,,,,,,,,3.17747061,2880.005227,Germany-Ethereum
857,,,,,,,,3.176688002,2883.36188,Germany-Ethereum
858,,,,,,,,3.175924387,2886.718533,Germany-Ethereum
859,,,,,,,,3.175179912,2890.075187,Germany-Ethereum
860,,,,,,,,3.174454726,2893.43184,Germany-Ethereum
861,,,,,,,,3.17374898,2896.788494,Germany-Ethereum
862,,,,,,,,3.173062821,2900.145147,Germany-Ethereum
863,,,,,,,,3.172396402,2903.501801,Germany-Ethereum
864,,,,,,,,3.171749871,2906.858454,Germany-Ethereum
865,,,,,,,,3.17112338,2910.215107,Germany-Ethereum
866,,,,,,,,3.17051708,2913.571761,Germany-Ethereum
867,,,,,,,,3.169931122,2916.928414,Germany-Ethereum
868,,,,,,,,3.169365659,2920.285068,Germany-Ethereum
869,,,,,,,,3.168820842,2923.641721,Germany-Ethereum
870,,,,,,,,3.168296825,2926.998375,Germany-Ethereum
871,,,,,,,,3.16779376,2930.355028,Germany-Ethereum
872,,,,,,,,3.1673118,2933.711681,Germany-Ethereum
873,,,,,,,,3.166851101,2937.068335,Germany-Ethereum
874,,,,,,,,3.166411814,2940.424988,Germany-Ethereum
875,,,,,,,,3.165994097,2943.781642,Germany-Ethereum
876,,,,,,,,3.165598102,2947.138295,Germany-Ethereum
877,,,,,,,,3.165223985,2950.494949,Germany-Ethereum
878,,,,,,,,3.164871903,2953.851602,Germany-Ethereum
879,,,,,,,,3.16454201,2957.208255,Germany-Ethereum
880,,,,,,,,3.164234464,2960.564909,Germany-Ethereum
881,,,,,,,,3.163949421,2963.921562,Germany-Ethereum
882,,,,,,,,3.163687038,2967.278216,Germany-Ethereum
883,,,,,,,,3.163447473,2970.634869,Germany-Ethereum
884,,,,,,,,3.163230883,2973.991523,Germany-Ethereum
885,,,,,,,,3.163037427,2977.348176,Germany-Ethereum
886,,,,,,,,3.162867264,2980.704829,Germany-Ethereum
887,,,,,,,,3.162720552,2984.061483,Germany-Ethereum
888,,,,,,,,3.162597451,2987.418136,Germany-Ethereum
889,,,,,,,,3.16249812,2990.77479,Germany-Ethereum
890,,,,,,,,3.16242272,2994.131443,Germany-Ethereum
891,,,,,,,,3.16237141,2997.488097,Germany-Ethereum
892,,,,,,,,3.162344353,3000.84475,Germany-Ethereum
893,,,,,,,,3.162341709,3004.201403,Germany-Ethereum
894,,,,,,,,3.162363639,3007.558057,Germany-Ethereum
895,,,,,,,,3.162410306,3010.91471,Germany-Ethereum
896,,,,,,,,3.162481872,3014.271364,Germany-Ethereum
897,,,,,,,,3.162578499,3017.628017,Germany-Ethereum
898,,,,,,,,3.162700351,3020.984671,Germany-Ethereum
899,,,,,,,,3.162847592,3024.341324,Germany-Ethereum
900,,,,,,,,3.163020384,3027.697977,Germany-Ethereum
901,,,,,,,,3.163218892,3031.054631,Germany-Ethereum
902,,,,,,,,3.163443281,3034.411284,Germany-Ethereum
903,,,,,,,,3.163693716,3037.767938,Germany-Ethereum
904,,,,,,,,3.163970362,3041.124591,Germany-Ethereum
905,,,,,,,,3.164273384,3044.481245,Germany-Ethereum
906,,,,,,,,3.164602948,3047.837898,Germany-Ethereum
907,,,,,,,,3.164959222,3051.194551,Germany-Ethereum
908,,,,,,,,3.165342372,3054.551205,Germany-Ethereum
909,,,,,,,,3.165752564,3057.907858,Germany-Ethereum
910,,,,,,,,3.166189968,3061.264512,Germany-Ethereum
911,,,,,,,,3.166654749,3064.621165,Germany-Ethereum
912,,,,,,,,3.167147077,3067.977819,Germany-Ethereum
913,,,,,,,,3.167667121,3071.334472,Germany-Ethereum
914,,,,,,,,3.168215049,3074.691125,Germany-Ethereum
915,,,,,,,,3.16879103,3078.047779,Germany-Ethereum
916,,,,,,,,3.169395236,3081.404432,Germany-Ethereum
917,,,,,,,,3.170027834,3084.761086,Germany-Ethereum
918,,,,,,,,3.170688997,3088.117739,Germany-Ethereum
919,,,,,,,,3.171378895,3091.474393,Germany-Ethereum
920,,,,,,,,3.172097699,3094.831046,Germany-Ethereum
921,,,,,,,,3.172845581,3098.187699,Germany-Ethereum
922,,,,,,,,3.173622713,3101.544353,Germany-Ethereum
923,,,,,,,,3.174429267,3104.901006,Germany-Ethereum
924,,,,,,,,3.175265417,3108.25766,Germany-Ethereum
925,,,,,,,,3.176131334,3111.614313,Germany-Ethereum
926,,,,,,,,3.177027192,3114.970967,Germany-Ethereum
927,,,,,,,,3.177953167,3118.32762,Germany-Ethereum
928,,,,,,,,3.17890943,3121.684273,Germany-Ethereum
929,,,,,,,,3.179896158,3125.040927,Germany-Ethereum
930,,,,,,,,3.180913526,3128.39758,Germany-Ethereum
931,,,,,,,,3.181961707,3131.754234,Germany-Ethereum
932,,,,,,,,3.183040879,3135.110887,Germany-Ethereum
933,,,,,,,,3.184151217,3138.467541,Germany-Ethereum
934,,,,,,,,3.185292898,3141.824194,Germany-Ethereum
935,,,,,,,,3.186466099,3145.180847,Germany-Ethereum
936,,,,,,,,3.187670996,3148.537501,Germany-Ethereum
937,,,,,,,,3.188907768,3151.894154,Germany-Ethereum
938,,,,,,,,3.190176592,3155.250808,Germany-Ethereum
939,,,,,,,,3.191477647,3158.607461,Germany-Ethereum
940,,,,,,,,3.192811111,3161.964114,Germany-Ethereum
941,,,,,,,,3.194177163,3165.320768,Germany-Ethereum
942,,,,,,,,3.195575983,3168.677421,Germany-Ethereum
943,,,,,,,,3.197007751,3172.034075,Germany-Ethereum
944,,,,,,,,3.198472646,3175.390728,Germany-Ethereum
945,,,,,,,,3.19997085,3178.747382,Germany-Ethereum
946,,,,,,,,3.201502543,3182.104035,Germany-Ethereum
947,,,,,,,,3.203067906,3185.460688,Germany-Ethereum
948,,,,,,,,3.204667122,3188.817342,Germany-Ethereum
949,,,,,,,,3.206300371,3192.173995,Germany-Ethereum
950,,,,,,,,3.207967838,3195.530649,Germany-Ethereum
951,,,,,,,,3.209669703,3198.887302,Germany-Ethereum
952,,,,,,,,3.211406151,3202.243956,Germany-Ethereum
953,,,,,,,,3.213177366,3205.600609,Germany-Ethereum
954,,,,,,,,3.21498353,3208.957262,Germany-Ethereum
955,,,,,,,,3.216824828,3212.313916,Germany-Ethereum
956,,,,,,,,3.218701445,3215.670569,Germany-Ethereum
957,,,,,,,,3.220613566,3219.027223,Germany-Ethereum
958,,,,,,,,3.222561376,3222.383876,Germany-Ethereum
959,,,,,,,,3.22454506,3225.74053,Germany-Ethereum
960,,,,,,,,3.226564806,3229.097183,Germany-Ethereum
961,,,,,,,,3.2286208,3232.453836,Germany-Ethereum
962,,,,,,,,3.230713228,3235.81049,Germany-Ethereum
963,,,,,,,,3.232842277,3239.167143,Germany-Ethereum
964,,,,,,,,3.235008136,3242.523797,Germany-Ethereum
965,,,,,,,,3.237210992,3245.88045,Germany-Ethereum
966,,,,,,,,3.239451034,3249.237104,Germany-Ethereum
967,,,,,,,,3.241728449,3252.593757,Germany-Ethereum
968,,,,,,,,3.244043429,3255.95041,Germany-Ethereum
969,,,,,,,,3.246396161,3259.307064,Germany-Ethereum
970,,,,,,,,3.248786836,3262.663717,Germany-Ethereum
971,,,,,,,,3.251215643,3266.020371,Germany-Ethereum
972,,,,,,,,3.253682774,3269.377024,Germany-Ethereum
973,,,,,,,,3.25618842,3272.733678,Germany-Ethereum
974,,,,,,,,3.258732771,3276.090331,Germany-Ethereum
975,,,,,,,,3.26131602,3279.446984,Germany-Ethereum
976,,,,,,,,3.263938358,3282.803638,Germany-Ethereum
977,,,,,,,,3.266599979,3286.160291,Germany-Ethereum
978,,,,,,,,3.269301074,3289.516945,Germany-Ethereum
979,,,,,,,,3.272041837,3292.873598,Germany-Ethereum
980,,,,,,,,3.274822461,3296.230252,Germany-Ethereum
981,,,,,,,,3.277643141,3299.586905,Germany-Ethereum
982,,,,,,,,3.280504071,3302.943558,Germany-Ethereum
983,,,,,,,,3.283405445,3306.300212,Germany-Ethereum
984,,,,,,,,3.286347459,3309.656865,Germany-Ethereum
985,,,,,,,,3.289330307,3313.013519,Germany-Ethereum
986,,,,,,,,3.292354186,3316.370172,Germany-Ethereum
987,,,,,,,,3.295419292,3319.726826,Germany-Ethereum
988,,,,,,,,3.298525821,3323.083479,Germany-Ethereum
989,,,,,,,,3.301673971,3326.440132,Germany-Ethereum
990,,,,,,,,3.304863938,3329.796786,Germany-Ethereum
991,,,,,,,,3.30809592,3333.153439,Germany-Ethereum
992,,,,,,,,3.311370116,3336.510093,Germany-Ethereum
993,,,,,,,,3.314686722,3339.866746,Germany-Ethereum
994,,,,,,,,3.31804594,3343.2234,Germany-Ethereum
995,,,,,,,,3.321447966,3346.580053,Germany-Ethereum
996,,,,,,,,3.324893002,3349.936706,Germany-Ethereum
997,,,,,,,,3.328381247,3353.29336,Germany-Ethereum
998,,,,,,,,3.3319129,3356.650013,Germany-Ethereum
999,,,,,,,,3.335488164,3360.006667,Germany-Ethereum
0,0,DEU,01/09/2015,4.5,4,2015-08-31 00:00:00+00:00,162.8566667,,,Germany-Bitcoin
1,1,DEU,01/10/2015,4.5,5,2015-09-30 00:00:00+00:00,154.5766667,,,Germany-Bitcoin
2,2,DEU,01/11/2015,4.5,6,2015-10-31 00:00:00+00:00,172.75,,,Germany-Bitcoin
3,3,DEU,01/12/2015,4.5,7,2015-11-30 00:00:00+00:00,230.2366667,,,Germany-Bitcoin
4,4,DEU,01/01/2016,4.4,8,2015-12-31 00:00:00+00:00,290.2266667,,,Germany-Bitcoin
5,5,DEU,01/02/2016,4.3,9,2016-01-31 00:00:00+00:00,292.6233333,,,Germany-Bitcoin
6,6,DEU,01/03/2016,4.3,10,2016-02-29 00:00:00+00:00,274.1833333,,,Germany-Bitcoin
7,7,DEU,01/04/2016,4.3,11,2016-03-31 00:00:00+00:00,289.38,,,Germany-Bitcoin
8,8,DEU,01/05/2016,4.2,12,2016-04-30 00:00:00+00:00,309.3433333,,,Germany-Bitcoin
9,9,DEU,01/06/2016,4.2,13,2016-05-31 00:00:00+00:00,314.1633333,,,Germany-Bitcoin
10,10,DEU,01/07/2016,4.2,14,2016-06-30 00:00:00+00:00,419.3966667,,,Germany-Bitcoin
11,11,DEU,01/08/2016,4.1,15,2016-07-31 00:00:00+00:00,515.3733333,,,Germany-Bitcoin
12,12,DEU,01/09/2016,4.1,16,2016-08-31 00:00:00+00:00,449.8475,,,Germany-Bitcoin
13,13,DEU,01/10/2016,4,17,2016-09-30 00:00:00+00:00,472.7133333,,,Germany-Bitcoin
14,14,DEU,01/11/2016,3.9,18,2016-10-31 00:00:00+00:00,532.6866667,,,Germany-Bitcoin
15,15,DEU,01/12/2016,3.9,19,2016-11-30 00:00:00+00:00,598.0533333,,,Germany-Bitcoin
16,16,DEU,01/01/2017,3.9,20,2016-12-31 00:00:00+00:00,686.7433333,,,Germany-Bitcoin
17,17,DEU,01/02/2017,3.9,21,2017-01-31 00:00:00+00:00,738.9866667,,,Germany-Bitcoin
18,18,DEU,01/03/2017,3.9,22,2017-02-28 00:00:00+00:00,887.9966667,,,Germany-Bitcoin
19,19,DEU,01/04/2017,3.8,23,2017-03-31 00:00:00+00:00,883.1233333,,,Germany-Bitcoin
20,20,DEU,01/05/2017,3.8,24,2017-04-30 00:00:00+00:00,983.2333333,,,Germany-Bitcoin
21,21,DEU,01/06/2017,3.8,25,2017-05-31 00:00:00+00:00,1514.836667,,,Germany-Bitcoin
22,22,DEU,01/07/2017,3.7,26,2017-06-30 00:00:00+00:00,2067.993333,,,Germany-Bitcoin
23,23,DEU,01/08/2017,3.7,27,2017-07-31 00:00:00+00:00,1900.401667,,,Germany-Bitcoin
24,24,DEU,01/09/2017,3.7,28,2017-08-31 00:00:00+00:00,3106.505667,,,Germany-Bitcoin
25,25,DEU,01/10/2017,3.7,29,2017-09-30 00:00:00+00:00,3057.803333,,,Germany-Bitcoin
26,26,DEU,01/11/2017,3.6,30,2017-10-31 00:00:00+00:00,4017.106667,,,Germany-Bitcoin
27,27,DEU,01/12/2017,3.6,31,2017-11-30 00:00:00+00:00,5717.056667,,,Germany-Bitcoin
28,28,DEU,01/01/2018,3.5,32,2017-12-31 00:00:00+00:00,10770.06333,,,Germany-Bitcoin
29,29,DEU,01/02/2018,3.5,33,2018-01-31 00:00:00+00:00,9876.883333,,,Germany-Bitcoin
30,30,DEU,01/03/2018,3.5,34,2018-02-28 00:00:00+00:00,6633.08,,,Germany-Bitcoin
31,31,DEU,01/04/2018,3.4,35,2018-03-31 00:00:00+00:00,6785.493333,,,Germany-Bitcoin
32,32,DEU,01/05/2018,3.4,36,2018-04-30 00:00:00+00:00,5766.466667,,,Germany-Bitcoin
33,33,DEU,01/06/2018,3.4,37,2018-05-31 00:00:00+00:00,6420.746667,,,Germany-Bitcoin
34,34,DEU,01/07/2018,3.4,38,2018-06-30 00:00:00+00:00,5078.6,,,Germany-Bitcoin
35,35,DEU,01/08/2018,3.4,39,2018-07-31 00:00:00+00:00,5157.97,,,Germany-Bitcoin
36,36,DEU,01/09/2018,3.4,40,2018-08-31 00:00:00+00:00,5311.565,,,Germany-Bitcoin
37,37,DEU,01/10/2018,3.3,41,2018-09-30 00:00:00+00:00,4960.323333,,,Germany-Bitcoin
38,38,DEU,01/11/2018,3.3,42,2018-10-31 00:00:00+00:00,4997.333333,,,Germany-Bitcoin
39,39,DEU,01/12/2018,3.3,43,2018-11-30 00:00:00+00:00,3994.5,,,Germany-Bitcoin
40,40,DEU,01/01/2019,3.3,44,2018-12-31 00:00:00+00:00,2912.856667,,,Germany-Bitcoin
41,41,DEU,01/02/2019,3.2,45,2019-01-31 00:00:00+00:00,2866.256667,,,Germany-Bitcoin
42,42,DEU,01/03/2019,3.2,46,2019-02-28 00:00:00+00:00,2763.476667,,,Germany-Bitcoin
43,43,DEU,01/04/2019,3.2,47,2019-03-31 00:00:00+00:00,3065.156667,,,Germany-Bitcoin
44,44,DEU,01/05/2019,3.1,48,2019-04-30 00:00:00+00:00,4040.2,,,Germany-Bitcoin
45,45,DEU,01/06/2019,3.1,49,2019-05-31 00:00:00+00:00,5750.463333,,,Germany-Bitcoin
46,46,DEU,01/07/2019,3.1,50,2019-06-30 00:00:00+00:00,7522.53,,,Germany-Bitcoin
47,47,DEU,01/08/2019,3.1,51,2019-07-31 00:00:00+00:00,8224.346667,,,Germany-Bitcoin
48,48,DEU,01/09/2019,3.1,52,2019-08-31 00:00:00+00:00,8805.886667,,,Germany-Bitcoin
49,49,DEU,01/10/2019,3.1,53,2019-09-30 00:00:00+00:00,7895.406667,,,Germany-Bitcoin
50,50,DEU,01/11/2019,3.2,54,2019-10-31 00:00:00+00:00,6597.956667,,,Germany-Bitcoin
51,51,DEU,01/12/2019,3.3,55,2019-11-30 00:00:00+00:00,6469.213333,,,Germany-Bitcoin
52,52,DEU,01/01/2020,3.4,56,2019-12-31 00:00:00+00:00,5474.086667,,,Germany-Bitcoin
53,53,DEU,01/02/2020,3.5,57,2020-01-31 00:00:00+00:00,6082.556667,,,Germany-Bitcoin
54,54,DEU,01/03/2020,3.6,58,2020-02-29 00:00:00+00:00,7530.593333,,,Germany-Bitcoin
55,55,DEU,01/04/2020,3.7,59,2020-03-31 00:00:00+00:00,5720.506667,,,Germany-Bitcoin
56,56,DEU,01/05/2020,3.8,60,2020-04-30 00:00:00+00:00,5614.063333,,,Germany-Bitcoin
57,57,DEU,01/06/2020,3.9,61,2020-05-31 00:00:00+00:00,7320.54,,,Germany-Bitcoin
58,58,DEU,01/07/2020,4,62,2020-06-30 00:00:00+00:00,7693.09,,,Germany-Bitcoin
59,59,DEU,01/08/2020,4.1,63,2020-07-31 00:00:00+00:00,7717.5375,,,Germany-Bitcoin
60,60,DEU,01/09/2020,4.1,64,2020-08-31 00:00:00+00:00,8968.646667,,,Germany-Bitcoin
61,61,DEU,01/10/2020,4.1,65,2020-09-30 00:00:00+00:00,8304.48,,,Germany-Bitcoin
62,62,DEU,01/11/2020,4.1,66,2020-10-31 00:00:00+00:00,9331.256667,,,Germany-Bitcoin
63,63,DEU,01/12/2020,4,67,2020-11-30 00:00:00+00:00,12850.81,,,Germany-Bitcoin
64,64,DEU,01/01/2021,3.9,68,2020-12-31 00:00:00+00:00,16988.72333,,,Germany-Bitcoin
65,65,DEU,01/02/2021,3.9,69,2021-01-31 00:00:00+00:00,25970.10667,,,Germany-Bitcoin
66,66,DEU,01/03/2021,3.8,70,2021-02-28 00:00:00+00:00,32549.94333,,,Germany-Bitcoin
67,67,DEU,01/04/2021,3.7,71,2021-03-31 00:00:00+00:00,39925.35667,,,Germany-Bitcoin
68,68,DEU,01/05/2021,3.6,72,2021-04-30 00:00:00+00:00,41446.51667,,,Germany-Bitcoin
69,69,DEU,01/06/2021,3.5,73,2021-05-31 00:00:00+00:00,33007.26333,,,Germany-Bitcoin
70,70,DEU,01/07/2021,3.4,74,2021-06-30 00:00:00+00:00,25347.84333,,,Germany-Bitcoin
71,71,DEU,01/08/2021,3.4,75,2021-07-31 00:00:00+00:00,24324.59667,,,Germany-Bitcoin
72,72,DEU,01/09/2021,3.3,76,2021-08-31 00:00:00+00:00,32926.09,,,Germany-Bitcoin
73,73,DEU,01/10/2021,3.3,77,2021-09-30 00:00:00+00:00,33857.72,,,Germany-Bitcoin
0,,,,,,,,4.192444948,154.5766667,Germany-Bitcoin
1,,,,,,,,4.180928007,195.9099399,Germany-Bitcoin
2,,,,,,,,4.169522201,237.2432132,Germany-Bitcoin
3,,,,,,,,4.158226999,278.5764865,Germany-Bitcoin
4,,,,,,,,4.14704187,319.9097598,Germany-Bitcoin
5,,,,,,,,4.135966284,361.243033,Germany-Bitcoin
6,,,,,,,,4.124999712,402.5763063,Germany-Bitcoin
7,,,,,,,,4.114141626,443.9095796,Germany-Bitcoin
8,,,,,,,,4.103391501,485.2428529,Germany-Bitcoin
9,,,,,,,,4.092748811,526.5761261,Germany-Bitcoin
10,,,,,,,,4.082213031,567.9093994,Germany-Bitcoin
11,,,,,,,,4.071783638,609.2426727,Germany-Bitcoin
12,,,,,,,,4.06146011,650.5759459,Germany-Bitcoin
13,,,,,,,,4.051241926,691.9092192,Germany-Bitcoin
14,,,,,,,,4.041128565,733.2424925,Germany-Bitcoin
15,,,,,,,,4.031119508,774.5757658,Germany-Bitcoin
16,,,,,,,,4.021214237,815.909039,Germany-Bitcoin
17,,,,,,,,4.011412236,857.2423123,Germany-Bitcoin
18,,,,,,,,4.001712989,898.5755856,Germany-Bitcoin
19,,,,,,,,3.99211598,939.9088589,Germany-Bitcoin
20,,,,,,,,3.982620696,981.2421321,Germany-Bitcoin
21,,,,,,,,3.973226624,1022.575405,Germany-Bitcoin
22,,,,,,,,3.963933253,1063.908679,Germany-Bitcoin
23,,,,,,,,3.954740071,1105.241952,Germany-Bitcoin
24,,,,,,,,3.94564657,1146.575225,Germany-Bitcoin
25,,,,,,,,3.936652242,1187.908498,Germany-Bitcoin
26,,,,,,,,3.927756578,1229.241772,Germany-Bitcoin
27,,,,,,,,3.918959072,1270.575045,Germany-Bitcoin
28,,,,,,,,3.910259219,1311.908318,Germany-Bitcoin
29,,,,,,,,3.901656515,1353.241592,Germany-Bitcoin
30,,,,,,,,3.893150457,1394.574865,Germany-Bitcoin
31,,,,,,,,3.884740543,1435.908138,Germany-Bitcoin
32,,,,,,,,3.876426271,1477.241411,Germany-Bitcoin
33,,,,,,,,3.868207142,1518.574685,Germany-Bitcoin
34,,,,,,,,3.860082657,1559.907958,Germany-Bitcoin
35,,,,,,,,3.852052318,1601.241231,Germany-Bitcoin
36,,,,,,,,3.844115629,1642.574505,Germany-Bitcoin
37,,,,,,,,3.836272093,1683.907778,Germany-Bitcoin
38,,,,,,,,3.828521216,1725.241051,Germany-Bitcoin
39,,,,,,,,3.820862504,1766.574324,Germany-Bitcoin
40,,,,,,,,3.813295465,1807.907598,Germany-Bitcoin
41,,,,,,,,3.805819608,1849.240871,Germany-Bitcoin
42,,,,,,,,3.798434442,1890.574144,Germany-Bitcoin
43,,,,,,,,3.791139478,1931.907417,Germany-Bitcoin
44,,,,,,,,3.783934227,1973.240691,Germany-Bitcoin
45,,,,,,,,3.776818203,2014.573964,Germany-Bitcoin
46,,,,,,,,3.769790919,2055.907237,Germany-Bitcoin
47,,,,,,,,3.76285189,2097.240511,Germany-Bitcoin
48,,,,,,,,3.756000633,2138.573784,Germany-Bitcoin
49,,,,,,,,3.749236664,2179.907057,Germany-Bitcoin
50,,,,,,,,3.742559501,2221.24033,Germany-Bitcoin
51,,,,,,,,3.735968664,2262.573604,Germany-Bitcoin
52,,,,,,,,3.729463673,2303.906877,Germany-Bitcoin
53,,,,,,,,3.723044049,2345.24015,Germany-Bitcoin
54,,,,,,,,3.716709315,2386.573423,Germany-Bitcoin
55,,,,,,,,3.710458994,2427.906697,Germany-Bitcoin
56,,,,,,,,3.70429261,2469.23997,Germany-Bitcoin
57,,,,,,,,3.69820969,2510.573243,Germany-Bitcoin
58,,,,,,,,3.69220976,2551.906517,Germany-Bitcoin
59,,,,,,,,3.686292347,2593.23979,Germany-Bitcoin
60,,,,,,,,3.68045698,2634.573063,Germany-Bitcoin
61,,,,,,,,3.674703189,2675.906336,Germany-Bitcoin
62,,,,,,,,3.669030506,2717.23961,Germany-Bitcoin
63,,,,,,,,3.663438461,2758.572883,Germany-Bitcoin
64,,,,,,,,3.657926589,2799.906156,Germany-Bitcoin
65,,,,,,,,3.652494422,2841.239429,Germany-Bitcoin
66,,,,,,,,3.647141497,2882.572703,Germany-Bitcoin
67,,,,,,,,3.641867349,2923.905976,Germany-Bitcoin
68,,,,,,,,3.636671516,2965.239249,Germany-Bitcoin
69,,,,,,,,3.631553536,3006.572523,Germany-Bitcoin
70,,,,,,,,3.626512949,3047.905796,Germany-Bitcoin
71,,,,,,,,3.621549294,3089.239069,Germany-Bitcoin
72,,,,,,,,3.616662114,3130.572342,Germany-Bitcoin
73,,,,,,,,3.611850951,3171.905616,Germany-Bitcoin
74,,,,,,,,3.607115349,3213.238889,Germany-Bitcoin
75,,,,,,,,3.602454852,3254.572162,Germany-Bitcoin
76,,,,,,,,3.597869006,3295.905435,Germany-Bitcoin
77,,,,,,,,3.593357358,3337.238709,Germany-Bitcoin
78,,,,,,,,3.588919457,3378.571982,Germany-Bitcoin
79,,,,,,,,3.58455485,3419.905255,Germany-Bitcoin
80,,,,,,,,3.580263088,3461.238529,Germany-Bitcoin
81,,,,,,,,3.576043722,3502.571802,Germany-Bitcoin
82,,,,,,,,3.571896305,3543.905075,Germany-Bitcoin
83,,,,,,,,3.567820389,3585.238348,Germany-Bitcoin
84,,,,,,,,3.563815528,3626.571622,Germany-Bitcoin
85,,,,,,,,3.559881279,3667.904895,Germany-Bitcoin
86,,,,,,,,3.556017197,3709.238168,Germany-Bitcoin
87,,,,,,,,3.552222841,3750.571441,Germany-Bitcoin
88,,,,,,,,3.548497767,3791.904715,Germany-Bitcoin
89,,,,,,,,3.544841537,3833.237988,Germany-Bitcoin
90,,,,,,,,3.541253711,3874.571261,Germany-Bitcoin
91,,,,,,,,3.53773385,3915.904535,Germany-Bitcoin
92,,,,,,,,3.534281518,3957.237808,Germany-Bitcoin
93,,,,,,,,3.530896277,3998.571081,Germany-Bitcoin
94,,,,,,,,3.527577694,4039.904354,Germany-Bitcoin
95,,,,,,,,3.524325334,4081.237628,Germany-Bitcoin
96,,,,,,,,3.521138764,4122.570901,Germany-Bitcoin
