,Unnamed: 0,LOCATION,TIME,Japan_inflation_rate,time_close,BTC_closing_price,yfit,xfit
940,,,,,,,-0.3426252494298022,39007.35410076743
941,,,,,,,-0.3509647813106499,39048.6958391725
942,,,,,,,-0.3594190181890753,39090.037577577576
943,,,,,,,-0.36798861121524207,39131.379315982645
944,,,,,,,-0.3766742129797225,39172.721054387715
945,,,,,,,-0.38547647751352665,39214.062792792785
946,,,,,,,-0.3943960602880564,39255.40453119786
947,,,,,,,-0.4034336182151024,39296.74626960293
948,,,,,,,-0.41258980964688885,39338.088008008
949,,,,,,,-0.4218652943760277,39379.42974641307
950,,,,,,,-0.43126073363554773,39420.77148481815
951,,,,,,,-0.4407767900989341,39462.11322322322
952,,,,,,,-0.45041412787998114,39503.45496162829
953,,,,,,,-0.46017341253294197,39544.79670003336
954,,,,,,,-0.47005531105254306,39586.13843843844
955,,,,,,,-0.4800604918738012,39627.480176843506
956,,,,,,,-0.4901896248722186,39668.821915248576
957,,,,,,,-0.5004433813636865,39710.163653653646
958,,,,,,,-0.5108224341044941,39751.50539205872
959,,,,,,,-0.5213274572913774,39792.84713046379
960,,,,,,,-0.5319591265614161,39834.18886886886
961,,,,,,,-0.5427181189921673,39875.53060727393
962,,,,,,,-0.5536051131015544,39916.87234567901
963,,,,,,,-0.5646207888479079,39958.21408408408
964,,,,,,,-0.5757658276299704,39999.55582248915
965,,,,,,,-0.58704091228694,40040.89756089422
966,,,,,,,-0.5984467270983561,40082.2392992993
967,,,,,,,-0.609983957784184,40123.58103770437
968,,,,,,,-0.6216532915048206,40164.92277610944
969,,,,,,,-0.633455416861074,40206.26451451451
970,,,,,,,-0.6453910238941244,40247.606252919584
971,,,,,,,-0.6574608040855852,40288.947991324654
972,,,,,,,-0.669665450357477,40330.289729729724
973,,,,,,,-0.6820056570722487,40371.631468134794
974,,,,,,,-0.6944821200326688,40412.97320653987
975,,,,,,,-0.7070955364820589,40454.31494494494
976,,,,,,,-0.7198466051040242,40495.65668335001
977,,,,,,,-0.7327360260226616,40536.99842175508
978,,,,,,,-0.7457645008023951,40578.34016016016
979,,,,,,,-0.7589327324481021,40619.68189856523
980,,,,,,,-0.7722414254051214,40661.0236369703
981,,,,,,,-0.7856912855591094,40702.36537537537
982,,,,,,,-0.7992830202361841,40743.707113780445
983,,,,,,,-0.8130173382028255,40785.048852185515
984,,,,,,,-0.826894949665992,40826.390590590585
985,,,,,,,-0.8409165662729773,40867.732328995655
986,,,,,,,-0.855082901111573,40909.07406740073
987,,,,,,,-0.8693946687098575,40950.4158058058
988,,,,,,,-0.8838525850364264,40991.75754421087
989,,,,,,,-0.8984573675002149,41033.09928261594
990,,,,,,,-0.9132097349506202,41074.44102102102
991,,,,,,,-0.9281104076774326,41115.78275942609
992,,,,,,,-0.9431601074107685,41157.12449783116
993,,,,,,,-0.9583595573213247,41198.46623623623
994,,,,,,,-0.9737094820200117,41239.807974641306
995,,,,,,,-0.9892106075583212,41281.149713046376
996,,,,,,,-1.0048636614279898,41322.491451451446
997,,,,,,,-1.0206693725613447,41363.833189856516
998,,,,,,,-1.0366284713309548,41405.17492826159
999,,,,,,,-1.0527416895498969,41446.51666666666
